1,0,VFL Stockholm,1,1,0,0,3,:,0,3,3,,Season 61603
2,0,VFL Amsterdam,1,1,0,0,3,:,1,2,3,,Season 61603
2,0,VFL Madrid,1,1,0,0,3,:,1,2,3,,Season 61603
4,0,VFL Copenhagen,1,1,0,0,2,:,0,2,3,,Season 61603
5,0,VFL London,1,1,0,0,2,:,1,1,3,,Season 61603
6,0,VFL Rome,1,1,0,0,1,:,0,1,3,,Season 61603
7,0,VFL Athens,1,0,1,0,1,:,1,0,1,,Season 61603
7,0,VFL Berlin,1,0,1,0,1,:,1,0,1,,Season 61603
9,0,VFL Edinburgh,1,0,1,0,0,:,0,0,1,,Season 61603
9,0,VFL Lisbon,1,0,1,0,0,:,0,0,1,,Season 61603
11,0,VFL Paris,1,0,0,1,1,:,2,-1,0,,Season 61603
12,0,VFL Oslo,1,0,0,1,0,:,1,-1,0,,Season 61603
13,0,VFL Ankara,1,0,0,1,1,:,3,-2,0,,Season 61603
13,0,VFL Bern,1,0,0,1,1,:,3,-2,0,,Season 61603
15,0,VFL Vienna,1,0,0,1,0,:,2,-2,0,,Season 61603
16,0,VFL Brussels,1,0,0,1,0,:,3,-3,0,,Season 61603
1,-1,VFL Amsterdam,2,2,0,0,5,:,1,4,6,,Season 61603
2,0,VFL Madrid,2,2,0,0,4,:,1,3,6,,Season 61603
3,-1,VFL Athens,2,1,1,0,3,:,1,2,4,,Season 61603
4,-1,VFL Lisbon,2,1,1,0,2,:,0,2,4,,Season 61603
5,0,VFL London,2,1,1,0,4,:,3,1,4,,Season 61603
6,-1,VFL Berlin,2,1,1,0,2,:,1,1,4,,Season 61603
7,1,VFL Copenhagen,2,1,0,1,3,:,2,1,3,,Season 61603
7,1,VFL Stockholm,2,1,0,1,3,:,2,1,3,,Season 61603
9,-1,VFL Paris,2,1,0,1,3,:,3,0,3,,Season 61603
10,1,VFL Rome,2,1,0,1,1,:,1,0,3,,Season 61603
11,-1,VFL Vienna,2,1,0,1,2,:,3,-1,3,,Season 61603
12,1,VFL Edinburgh,2,0,1,1,1,:,2,-1,1,,Season 61603
13,-1,VFL Brussels,2,0,1,1,2,:,5,-3,1,,Season 61603
14,1,VFL Oslo,2,0,0,2,0,:,2,-2,0,,Season 61603
15,1,VFL Ankara,2,0,0,2,1,:,5,-4,0,,Season 61603
15,1,VFL Bern,2,0,0,2,1,:,5,-4,0,,Season 61603
1,0,VFL Amsterdam,3,3,0,0,7,:,1,6,9,,Season 61603
2,0,VFL Madrid,3,3,0,0,5,:,1,4,9,,Season 61603
3,-1,VFL Paris,3,2,0,1,5,:,3,2,6,,Season 61603
4,1,VFL Athens,3,1,2,0,4,:,2,2,5,,Season 61603
5,1,VFL Lisbon,3,1,2,0,2,:,0,2,5,,Season 61603
6,1,VFL London,3,1,2,0,5,:,4,1,5,,Season 61603
7,0,VFL Copenhagen,3,1,1,1,4,:,3,1,4,,Season 61603
8,1,VFL Berlin,3,1,1,1,2,:,2,0,4,,Season 61603
