1,0,VFL Oslo,6,5,1,0,13,:,4,9,16,,Season 61625
2,0,VFL Berlin,6,5,0,1,15,:,3,12,15,,Season 61625
3,-1,VFL Rome,6,4,2,0,14,:,5,9,14,,Season 61625
4,-1,VFL Amsterdam,6,4,1,1,10,:,4,6,13,,Season 61625
5,1,VFL Madrid,6,3,2,1,16,:,9,7,11,,Season 61625
6,-1,VFL Vienna,6,3,2,1,12,:,11,1,11,,Season 61625
7,1,VFL Brussels,6,3,1,2,6,:,5,1,10,,Season 61625
8,1,VFL Stockholm,6,2,2,2,11,:,10,1,8,,Season 61625
9,-1,VFL Edinburgh,6,2,1,3,6,:,8,-2,7,,Season 61625
10,1,VFL Athens,6,1,3,2,9,:,11,-2,6,,Season 61625
11,-1,VFL Copenhagen,6,1,2,3,8,:,12,-4,5,,Season 61625
12,1,VFL London,6,1,2,3,7,:,14,-7,5,,Season 61625
13,1,VFL Ankara,6,1,1,4,6,:,9,-3,4,,Season 61625
14,1,VFL Paris,6,0,3,3,7,:,14,-7,3,,Season 61625
15,-1,VFL Bern,6,1,0,5,5,:,17,-12,3,,Season 61625
16,1,VFL Lisbon,6,0,1,5,3,:,12,-9,1,,Season 61625
1,0,VFL Oslo,7,5,2,0,15,:,6,9,17,,Season 61625
2,0,VFL Berlin,7,5,1,1,17,:,5,12,16,,Season 61625
3,0,VFL Rome,7,4,3,0,16,:,7,9,15,,Season 61625
4,-1,VFL Madrid,7,4,2,1,17,:,9,8,14,,Season 61625
5,1,VFL Amsterdam,7,4,1,2,10,:,5,5,13,,Season 61625
6,-1,VFL Brussels,7,4,1,2,8,:,6,2,13,,Season 61625
7,-1,VFL Stockholm,7,3,2,2,15,:,11,4,11,,Season 61625
8,1,VFL Vienna,7,3,2,2,13,:,15,-2,11,,Season 61625
9,-1,VFL Athens,7,2,3,2,11,:,11,0,9,,Season 61625
10,1,VFL Edinburgh,7,2,2,3,8,:,10,-2,8,,Season 61625
11,0,VFL Copenhagen,7,1,3,3,8,:,12,-4,6,,Season 61625
12,0,VFL London,7,1,2,4,8,:,16,-8,5,,Season 61625
13,0,VFL Ankara,7,1,1,5,7,:,13,-6,4,,Season 61625
13,-1,VFL Lisbon,7,1,1,5,7,:,13,-6,4,,Season 61625
15,0,VFL Bern,7,1,1,5,5,:,17,-12,4,,Season 61625
16,1,VFL Paris,7,0,3,4,7,:,16,-9,3,,Season 61625
1,-1,VFL Rome,8,5,3,0,18,:,7,11,18,,Season 61625
2,0,VFL Berlin,8,5,2,1,17,:,5,12,17,,Season 61625
3,-1,VFL Madrid,8,5,2,1,20,:,11,9,17,,Season 61625
4,1,VFL Oslo,8,5,2,1,15,:,7,8,17,,Season 61625
5,0,VFL Amsterdam,8,5,1,2,11,:,5,6,16,,Season 61625
6,0,VFL Brussels,8,4,1,3,8,:,8,0,13,,Season 61625
7,-1,VFL Athens,8,3,3,2,13,:,12,1,12,,Season 61625
8,1,VFL Stockholm,8,3,2,3,16,:,14,2,11,,Season 61625
9,1,VFL Vienna,8,3,2,3,14,:,17,-3,11,,Season 61625
10,-1,VFL Copenhagen,8,2,3,3,12,:,12,0,9,,Season 61625
