1,0,VFL Rome,1,1,0,0,4,:,1,3,3,,Season 61951
2,0,VFL Oslo,1,1,0,0,3,:,0,3,3,,Season 61951
3,0,VFL Madrid,1,1,0,0,4,:,2,2,3,,Season 61951
4,0,VFL Copenhagen,1,1,0,0,1,:,0,1,3,,Season 61951
4,0,VFL Lisbon,1,1,0,0,1,:,0,1,3,,Season 61951
4,0,VFL London,1,1,0,0,1,:,0,1,3,,Season 61951
7,0,VFL Amsterdam,1,0,1,0,2,:,2,0,1,,Season 61951
7,0,VFL Stockholm,1,0,1,0,2,:,2,0,1,,Season 61951
9,0,VFL Athens,1,0,1,0,1,:,1,0,1,,Season 61951
9,0,VFL Edinburgh,1,0,1,0,1,:,1,0,1,,Season 61951
11,0,VFL Ankara,1,0,0,1,0,:,1,-1,0,,Season 61951
11,0,VFL Berlin,1,0,0,1,0,:,1,-1,0,,Season 61951
11,0,VFL Vienna,1,0,0,1,0,:,1,-1,0,,Season 61951
14,0,VFL Brussels,1,0,0,1,2,:,4,-2,0,,Season 61951
15,0,VFL Paris,1,0,0,1,1,:,4,-3,0,,Season 61951
16,0,VFL Bern,1,0,0,1,0,:,3,-3,0,,Season 61951
1,0,VFL Rome,2,2,0,0,6,:,2,4,6,,Season 61951
2,-1,VFL Copenhagen,2,2,0,0,3,:,0,3,6,,Season 61951
3,-1,VFL London,2,2,0,0,2,:,0,2,6,,Season 61951
4,1,VFL Oslo,2,1,1,0,3,:,0,3,4,,Season 61951
5,-1,VFL Edinburgh,2,1,1,0,3,:,1,2,4,,Season 61951
6,1,VFL Madrid,2,1,0,1,4,:,3,1,3,,Season 61951
7,1,VFL Lisbon,2,1,0,1,1,:,1,0,3,,Season 61951
7,-1,VFL Vienna,2,1,0,1,1,:,1,0,3,,Season 61951
9,-1,VFL Paris,2,1,0,1,3,:,5,-2,3,,Season 61951
10,1,VFL Amsterdam,2,0,2,0,2,:,2,0,2,,Season 61951
11,1,VFL Athens,2,0,2,0,1,:,1,0,2,,Season 61951
12,1,VFL Stockholm,2,0,1,1,2,:,4,-2,1,,Season 61951
12,-1,VFL Brussels,2,0,1,1,2,:,4,-2,1,,Season 61951
14,1,VFL Ankara,2,0,0,2,1,:,3,-2,0,,Season 61951
15,1,VFL Berlin,2,0,0,2,0,:,3,-3,0,,Season 61951
16,0,VFL Bern,2,0,0,2,1,:,5,-4,0,,Season 61951
1,0,VFL Rome,3,3,0,0,8,:,2,6,9,,Season 61951
2,-1,VFL London,3,3,0,0,6,:,1,5,9,,Season 61951
3,1,VFL Copenhagen,3,2,1,0,4,:,1,3,7,,Season 61951
4,-1,VFL Madrid,3,2,0,1,5,:,3,2,6,,Season 61951
5,-1,VFL Athens,3,1,2,0,3,:,2,1,5,,Season 61951
6,1,VFL Edinburgh,3,1,1,1,3,:,2,1,4,,Season 61951
6,1,VFL Oslo,3,1,1,1,3,:,2,1,4,,Season 61951
