27/09/19 15:25,VFL Rome  -  VFL London,1:01,2:02,1,Season 61602
27/09/19 15:25,VFL Berlin  -  VFL Madrid,0:01,2:02,1,Season 61602
27/09/19 15:25,VFL Brussels  -  VFL Bern,1:00,3:00,1,Season 61602
27/09/19 15:25,VFL Athens  -  VFL Vienna,2:00,5:00,1,Season 61602
27/09/19 15:25,VFL Oslo  -  VFL Edinburgh,2:01,3:01,1,Season 61602
27/09/19 15:25,VFL Copenhagen  -  VFL Lisbon,0:00,1:00,1,Season 61602
27/09/19 15:25,VFL Stockholm  -  VFL Amsterdam,0:00,0:01,1,Season 61602
27/09/19 15:25,VFL Ankara  -  VFL Paris,2:00,2:01,1,Season 61602
27/09/19 15:30,VFL Bern  -  VFL Athens,0:01,0:01,2,Season 61602
27/09/19 15:30,VFL Vienna  -  VFL Copenhagen,0:00,0:01,2,Season 61602
27/09/19 15:30,VFL London  -  VFL Stockholm,1:02,2:03,2,Season 61602
27/09/19 15:30,VFL Lisbon  -  VFL Berlin,1:00,1:00,2,Season 61602
27/09/19 15:30,VFL Paris  -  VFL Brussels,3:00,4:01,2,Season 61602
27/09/19 15:30,VFL Madrid  -  VFL Rome,1:00,1:01,2,Season 61602
27/09/19 15:30,VFL Edinburgh  -  VFL Ankara,0:01,1:01,2,Season 61602
27/09/19 15:30,VFL Amsterdam  -  VFL Oslo,0:01,1:02,2,Season 61602
27/09/19 15:34,VFL Oslo  -  VFL London,0:01,2:01,3,Season 61602
27/09/19 15:34,VFL Bern  -  VFL Vienna,0:01,1:02,3,Season 61602
27/09/19 15:34,VFL Stockholm  -  VFL Madrid,0:01,0:01,3,Season 61602
27/09/19 15:34,VFL Rome  -  VFL Lisbon,0:00,0:00,3,Season 61602
27/09/19 15:34,VFL Berlin  -  VFL Copenhagen,1:01,2:01,3,Season 61602
27/09/19 15:34,VFL Brussels  -  VFL Edinburgh,1:00,1:00,3,Season 61602
27/09/19 15:34,VFL Ankara  -  VFL Amsterdam,0:01,0:01,3,Season 61602
27/09/19 15:34,VFL Athens  -  VFL Paris,0:00,0:00,3,Season 61602
27/09/19 15:39,VFL Paris  -  VFL Bern,0:00,1:01,4,Season 61602
27/09/19 15:39,VFL Copenhagen  -  VFL Rome,2:00,2:00,4,Season 61602
27/09/19 15:39,VFL Edinburgh  -  VFL Athens,0:00,0:01,4,Season 61602
27/09/19 15:39,VFL Madrid  -  VFL Oslo,0:00,1:00,4,Season 61602
27/09/19 15:39,VFL Amsterdam  -  VFL Brussels,1:00,3:00,4,Season 61602
27/09/19 15:39,VFL Lisbon  -  VFL Stockholm,0:00,3:01,4,Season 61602
27/09/19 15:39,VFL London  -  VFL Ankara,0:00,0:01,4,Season 61602
27/09/19 15:39,VFL Vienna  -  VFL Berlin,1:00,1:01,4,Season 61602
27/09/19 15:43,VFL Ankara  -  VFL Madrid,0:02,0:03,5,Season 61602
27/09/19 15:43,VFL Stockholm  -  VFL Copenhagen,0:02,0:02,5,Season 61602
27/09/19 15:43,VFL Paris  -  VFL Vienna,0:01,0:01,5,Season 61602
27/09/19 15:43,VFL Oslo  -  VFL Lisbon,1:00,1:00,5,Season 61602
27/09/19 15:43,VFL Athens  -  VFL Amsterdam,0:00,1:00,5,Season 61602
27/09/19 15:43,VFL Brussels  -  VFL London,0:01,0:02,5,Season 61602
27/09/19 15:43,VFL Bern  -  VFL Edinburgh,0:00,0:01,5,Season 61602
27/09/19 15:43,VFL Rome  -  VFL Berlin,4:00,5:02,5,Season 61602
27/09/19 15:48,VFL Amsterdam  -  VFL Bern,2:00,3:00,6,Season 61602
27/09/19 15:48,VFL London  -  VFL Athens,0:01,2:02,6,Season 61602
27/09/19 15:48,VFL Berlin  -  VFL Stockholm,1:00,1:00,6,Season 61602
27/09/19 15:48,VFL Vienna  -  VFL Rome,0:01,0:01,6,Season 61602
27/09/19 15:48,VFL Lisbon  -  VFL Ankara,2:00,2:00,6,Season 61602
27/09/19 15:48,VFL Edinburgh  -  VFL Paris,1:01,2:01,6,Season 61602
27/09/19 15:48,VFL Madrid  -  VFL Brussels,1:00,1:00,6,Season 61602
27/09/19 15:48,VFL Copenhagen  -  VFL Oslo,0:01,1:01,6,Season 61602
27/09/19 15:53,VFL Edinburgh  -  VFL Vienna,1:00,2:00,7,Season 61602
27/09/19 15:53,VFL Brussels  -  VFL Lisbon,1:00,1:00,7,Season 61602
27/09/19 15:53,VFL Stockholm  -  VFL Rome,1:01,2:02,7,Season 61602
27/09/19 15:53,VFL Athens  -  VFL Madrid,0:01,1:04,7,Season 61602
27/09/19 15:53,VFL Paris  -  VFL Amsterdam,1:01,1:02,7,Season 61602
27/09/19 15:53,VFL Oslo  -  VFL Berlin,0:02,0:02,7,Season 61602
27/09/19 15:53,VFL Ankara  -  VFL Copenhagen,1:00,1:01,7,Season 61602
27/09/19 15:53,VFL Bern  -  VFL London,0:02,0:02,7,Season 61602
27/09/19 15:57,VFL Vienna  -  VFL Stockholm,2:02,3:03,8,Season 61602
27/09/19 15:57,VFL London  -  VFL Paris,0:01,0:02,8,Season 61602
27/09/19 15:57,VFL Madrid  -  VFL Bern,1:00,1:00,8,Season 61602
27/09/19 15:57,VFL Amsterdam  -  VFL Edinburgh,0:00,0:00,8,Season 61602
27/09/19 15:57,VFL Lisbon  -  VFL Athens,1:00,1:00,8,Season 61602
27/09/19 15:57,VFL Rome  -  VFL Oslo,0:00,0:00,8,Season 61602
27/09/19 15:57,VFL Copenhagen  -  VFL Brussels,0:01,0:01,8,Season 61602
27/09/19 15:57,VFL Berlin  -  VFL Ankara,1:00,2:02,8,Season 61602
27/09/19 16:02,VFL Bern  -  VFL Lisbon,1:00,2:00,9,Season 61602
27/09/19 16:02,VFL Amsterdam  -  VFL Vienna,0:00,0:00,9,Season 61602
27/09/19 16:02,VFL Paris  -  VFL Madrid,1:00,1:01,9,Season 61602
27/09/19 16:02,VFL Brussels  -  VFL Berlin,0:01,1:02,9,Season 61602
27/09/19 16:02,VFL Oslo  -  VFL Stockholm,1:01,2:02,9,Season 61602
27/09/19 16:02,VFL Ankara  -  VFL Rome,0:01,1:02,9,Season 61602
27/09/19 16:02,VFL Athens  -  VFL Copenhagen,2:01,3:01,9,Season 61602
27/09/19 16:02,VFL Edinburgh  -  VFL London,0:02,0:05,9,Season 61602
27/09/19 16:06,VFL Stockholm  -  VFL Ankara,1:02,2:02,10,Season 61602
27/09/19 16:06,VFL London  -  VFL Amsterdam,1:01,1:01,10,Season 61602
27/09/19 16:06,VFL Lisbon  -  VFL Paris,0:01,2:01,10,Season 61602
27/09/19 16:06,VFL Copenhagen  -  VFL Bern,1:01,3:01,10,Season 61602
27/09/19 16:06,VFL Rome  -  VFL Brussels,0:01,0:01,10,Season 61602
27/09/19 16:06,VFL Berlin  -  VFL Athens,0:00,0:00,10,Season 61602
27/09/19 16:06,VFL Vienna  -  VFL Oslo,0:01,1:02,10,Season 61602
