11/09/19 21:16,VFL Oslo  -  VFL Rome,0:1,1:1,21,Season 61441
11/09/19 21:16,VFL Paris  -  VFL Stockholm,1:0,2:0,21,Season 61441
11/09/19 21:16,VFL London  -  VFL Madrid,1:0,3:1,21,Season 61441
11/09/19 21:16,VFL Bern  -  VFL Vienna,2:0,4:0,21,Season 61441
11/09/19 21:16,VFL Edinburgh  -  VFL Brussels,1:0,1:1,21,Season 61441
11/09/19 21:16,VFL Copenhagen  -  VFL Athens,1:0,3:0,21,Season 61441
11/09/19 21:16,VFL Berlin  -  VFL Lisbon,1:0,2:0,21,Season 61441
11/09/19 21:20,VFL Vienna  -  VFL Rome,0:0,0:1,22,Season 61441
11/09/19 21:20,VFL Amsterdam  -  VFL Oslo,1:0,3:0,22,Season 61441
11/09/19 21:20,VFL Lisbon  -  VFL Ankara,0:1,0:1,22,Season 61441
11/09/19 21:20,VFL Brussels  -  VFL Berlin,0:0,0:0,22,Season 61441
11/09/19 21:20,VFL Bern  -  VFL London,0:0,0:1,22,Season 61441
11/09/19 21:20,VFL Madrid  -  VFL Copenhagen,3:1,3:3,22,Season 61441
11/09/19 21:20,VFL Stockholm  -  VFL Edinburgh,1:0,5:0,22,Season 61441
11/09/19 21:20,VFL Athens  -  VFL Paris,1:0,2:0,22,Season 61441
11/09/19 21:25,VFL Copenhagen  -  VFL Bern,1:1,1:1,23,Season 61441
11/09/19 21:25,VFL Edinburgh  -  VFL Athens,0:0,2:0,23,Season 61441
11/09/19 21:25,VFL Oslo  -  VFL Lisbon,0:1,0:2,23,Season 61441
11/09/19 21:25,VFL Rome  -  VFL Amsterdam,0:1,1:1,23,Season 61441
11/09/19 21:25,VFL Berlin  -  VFL Stockholm,1:0,3:0,23,Season 61441
11/09/19 21:25,VFL London  -  VFL Vienna,1:1,1:1,23,Season 61441
11/09/19 21:25,VFL Ankara  -  VFL Brussels,1:0,1:1,23,Season 61441
11/09/19 21:25,VFL Paris  -  VFL Madrid,2:2,2:3,23,Season 61441
11/09/19 21:29,VFL Bern  -  VFL Paris,,,24,Season 61441
11/09/19 21:29,VFL Stockholm  -  VFL Ankara,,,24,Season 61441
