1,0,VFL Lisbon,11,7,4,0,19,:,7,12,25,,Season 61499
2,0,VFL London,11,7,1,3,27,:,10,17,22,,Season 61499
3,-1,VFL Berlin,11,7,1,3,15,:,7,8,22,,Season 61499
4,-1,VFL Brussels,11,7,1,3,17,:,13,4,22,,Season 61499
5,-1,VFL Oslo,11,7,1,3,17,:,14,3,22,,Season 61499
6,1,VFL Madrid,11,6,2,3,19,:,12,7,20,,Season 61499
7,1,VFL Amsterdam,11,6,2,3,25,:,19,6,20,,Season 61499
8,0,VFL Stockholm,11,6,0,5,18,:,23,-5,18,,Season 61499
9,-1,VFL Athens,11,5,0,6,12,:,12,0,15,,Season 61499
10,1,VFL Paris,11,4,1,6,16,:,12,4,13,,Season 61499
11,1,VFL Rome,11,3,3,5,21,:,21,0,12,,Season 61499
12,-1,VFL Copenhagen,11,3,2,6,7,:,13,-6,11,,Season 61499
13,1,VFL Ankara,11,3,2,6,7,:,15,-8,11,,Season 61499
14,0,VFL Edinburgh,11,1,5,5,8,:,19,-11,8,,Season 61499
15,0,VFL Bern,11,1,3,7,7,:,19,-12,6,,Season 61499
16,0,VFL Vienna,11,0,2,9,6,:,25,-19,2,,Season 61499
1,0,VFL Lisbon,12,8,4,0,21,:,8,13,28,,Season 61499
2,-1,VFL Berlin,12,8,1,3,19,:,7,12,25,,Season 61499
3,-1,VFL Brussels,12,8,1,3,19,:,14,5,25,,Season 61499
4,1,VFL London,12,7,2,3,28,:,11,17,23,,Season 61499
5,-1,VFL Madrid,12,7,2,3,21,:,13,8,23,,Season 61499
6,1,VFL Oslo,12,7,1,4,17,:,15,2,22,,Season 61499
7,0,VFL Amsterdam,12,6,2,4,25,:,20,5,20,,Season 61499
8,0,VFL Stockholm,12,6,0,6,19,:,25,-6,18,,Season 61499
9,-1,VFL Paris,12,5,1,6,17,:,12,5,16,,Season 61499
10,1,VFL Athens,12,5,0,7,13,:,14,-1,15,,Season 61499
11,-1,VFL Ankara,12,4,2,6,8,:,15,-7,14,,Season 61499
12,1,VFL Rome,12,3,4,5,22,:,22,0,13,,Season 61499
13,1,VFL Copenhagen,12,3,2,7,7,:,17,-10,11,,Season 61499
14,0,VFL Edinburgh,12,1,5,6,8,:,21,-13,8,,Season 61499
15,0,VFL Bern,12,1,3,8,8,:,21,-13,6,,Season 61499
16,0,VFL Vienna,12,1,2,9,8,:,25,-17,5,,Season 61499
