1,0,VFL Amsterdam,8,7,0,1,18,6,12,21,Season 61759
2,0,VFL Oslo,8,6,0,2,17,10,7,18,Season 61759
3,-1,VFL Madrid,8,5,2,1,17,7,10,17,Season 61759
4,1,VFL Berlin,8,4,3,1,19,7,12,15,Season 61759
5,0,VFL London,8,4,2,2,16,8,8,14,Season 61759
6,-1,VFL Brussels,8,4,2,2,8,6,2,14,Season 61759
7,1,VFL Stockholm,8,3,2,3,13,13,0,11,Season 61759
8,0,VFL Lisbon,8,3,1,4,10,11,-1,10,Season 61759
9,-1,VFL Edinburgh,8,3,1,4,10,18,-8,10,Season 61759
10,1,VFL Copenhagen,8,3,0,5,5,8,-3,9,Season 61759
11,0,VFL Ankara,8,1,5,2,11,15,-4,8,Season 61759
12,-1,VFL Paris,8,1,4,3,7,13,-6,7,Season 61759
13,-1,VFL Athens,8,1,3,4,9,12,-3,6,Season 61759
14,1,VFL Rome,8,1,3,4,10,14,-4,6,Season 61759
15,0,VFL Bern,8,1,2,5,7,18,-11,5,Season 61759
16,0,VFL Vienna,8,1,2,5,5,16,-11,5,Season 61759
1,0,VFL Amsterdam,9,8,0,1,22,6,16,24,Season 61759
2,0,VFL Oslo,9,6,1,2,18,11,7,19,Season 61759
3,-1,VFL Berlin,9,5,3,1,20,7,13,18,Season 61759
4,1,VFL Madrid,9,5,2,2,17,8,9,17,Season 61759
5,0,VFL London,9,4,3,2,17,9,8,15,Season 61759
6,0,VFL Brussels,9,4,2,3,9,8,1,14,Season 61759
7,0,VFL Stockholm,9,3,3,3,16,16,0,12,Season 61759
8,0,VFL Lisbon,9,3,2,4,10,11,-1,11,Season 61759
9,-1,VFL Ankara,9,2,5,2,12,15,-3,11,Season 61759
10,0,VFL Copenhagen,9,3,1,5,5,8,-3,10,Season 61759
11,1,VFL Edinburgh,9,3,1,5,10,22,-12,10,Season 61759
12,-1,VFL Bern,9,2,2,5,9,19,-10,8,Season 61759
13,-1,VFL Vienna,9,2,2,5,7,17,-10,8,Season 61759
14,0,VFL Rome,9,1,4,4,13,17,-4,7,Season 61759
15,1,VFL Paris,9,1,4,4,7,14,-7,7,Season 61759
16,1,VFL Athens,9,1,3,5,10,14,-4,6,Season 61759
1,0,VFL Amsterdam,10,9,0,1,23,6,17,27,Season 61759
2,-1,VFL Madrid,10,6,2,2,18,8,10,20,Season 61759
3,0,VFL Berlin,10,5,4,1,21,8,13,19,Season 61759
4,1,VFL Oslo,10,6,1,3,18,12,6,19,Season 61759
5,0,VFL London,10,5,3,2,18,9,9,18,Season 61759
6,-1,VFL Stockholm,10,4,3,3,17,16,1,15,Season 61759
7,-1,VFL Lisbon,10,4,2,4,11,11,0,14,Season 61759
8,1,VFL Brussels,10,4,2,4,9,9,0,14,Season 61759
9,-1,VFL Edinburgh,10,4,1,5,11,22,-11,13,Season 61759
10,0,VFL Copenhagen,10,3,2,5,6,9,-3,11,Season 61759
11,1,VFL Ankara,10,2,5,3,12,16,-4,11,Season 61759
12,-1,VFL Vienna,10,3,2,5,9,18,-9,11,Season 61759
13,1,VFL Bern,10,2,2,6,9,20,-11,8,Season 61759
14,0,VFL Rome,10,1,4,5,13,18,-5,7,Season 61759
15,0,VFL Paris,10,1,4,5,8,16,-8,7,Season 61759
16,0,VFL Athens,10,1,3,6,10,15,-5,6,Season 61759
1,0,VFL Amsterdam,11,10,0,1,26,6,20,30,Season 61759
2,-1,VFL Oslo,11,7,1,3,22,15,7,22,Season 61759
3,-1,VFL London,11,6,3,2,19,9,10,21,Season 61759
4,1,VFL Madrid,11,6,2,3,19,10,9,20,Season 61759
5,1,VFL Berlin,11,5,4,2,24,12,12,19,Season 61759
6,0,VFL Stockholm,11,5,3,3,21,16,5,18,Season 61759
7,-1,VFL Edinburgh,11,5,1,5,13,23,-10,16,Season 61759
8,1,VFL Lisbon,11,4,2,5,12,13,-1,14,Season 61759
9,1,VFL Brussels,11,4,2,5,10,11,-1,14,Season 61759
10,-1,VFL Ankara,11,3,5,3,14,17,-3,14,Season 61759
11,-1,VFL Bern,11,3,2,6,13,20,-7,11,Season 61759
12,1,VFL Copenhagen,11,3,2,6,6,13,-7,11,Season 61759
13,1,VFL Vienna,11,3,2,6,9,21,-12,11,Season 61759
14,0,VFL Rome,11,2,4,5,15,19,-4,10,Season 61759
15,0,VFL Paris,11,1,4,6,8,20,-12,7,Season 61759
16,0,VFL Athens,11,1,3,7,10,16,-6,6,Season 61759
1,0,VFL Amsterdam,12,11,0,1,29,7,22,33,Season 61759
2,0,VFL Oslo,12,8,1,3,25,15,10,25,Season 61759
3,-1,VFL Berlin,12,6,4,2,25,12,13,22,Season 61759
4,1,VFL London,12,6,3,3,19,10,9,21,Season 61759
4,0,VFL Madrid,12,6,3,3,19,10,9,21,Season 61759
6,-1,VFL Edinburgh,12,6,1,5,17,23,-6,19,Season 61759
7,1,VFL Stockholm,12,5,3,4,22,19,3,18,Season 61759
8,-1,VFL Brussels,12,5,2,5,11,11,0,17,Season 61759
9,1,VFL Lisbon,12,4,3,5,13,14,-1,15,Season 61759
10,0,VFL Ankara,12,3,6,3,15,18,-3,15,Season 61759
11,-1,VFL Copenhagen,12,3,2,7,6,16,-10,11,Season 61759
12,1,VFL Bern,12,3,2,7,13,24,-11,11,Season 61759
13,0,VFL Vienna,12,3,2,7,9,22,-13,11,Season 61759
14,0,VFL Rome,12,2,4,6,15,20,-5,10,Season 61759
15,0,VFL Paris,12,2,4,6,9,20,-11,10,Season 61759
16,0,VFL Athens,12,1,4,7,10,16,-6,7,Season 61759
1,0,VFL Amsterdam,13,11,0,2,31,10,21,33,Season 61759
2,0,VFL Oslo,13,8,1,4,25,17,8,25,Season 61759
3,-1,VFL Madrid,13,7,3,3,23,11,12,24,Season 61759
4,0,VFL London,13,7,3,3,22,12,10,24,Season 61759
5,1,VFL Berlin,13,6,4,3,25,14,11,22,Season 61759
6,-1,VFL Stockholm,13,6,3,4,24,20,4,21,Season 61759
7,1,VFL Edinburgh,13,6,2,5,17,23,-6,20,Season 61759
8,-1,VFL Ankara,13,4,6,3,16,18,-2,18,Season 61759
9,1,VFL Brussels,13,5,2,6,12,13,-1,17,Season 61759
10,1,VFL Lisbon,13,4,3,6,13,15,-2,15,Season 61759
11,-1,VFL Vienna,13,4,2,7,10,22,-12,14,Season 61759
12,-1,VFL Rome,13,3,4,6,17,20,-3,13,Season 61759
13,1,VFL Copenhagen,13,3,3,7,6,16,-10,12,Season 61759
14,1,VFL Bern,13,3,2,8,13,25,-12,11,Season 61759
15,-1,VFL Athens,13,2,4,7,12,16,-4,10,Season 61759
16,1,VFL Paris,13,2,4,7,10,24,-14,10,Season 61759
1,0,VFL Amsterdam,14,11,0,3,34,14,20,33,Season 61759
2,-1,VFL Madrid,14,8,3,3,27,14,13,27,Season 61759
3,-1,VFL London,14,8,3,3,24,13,11,27,Season 61759
4,1,VFL Oslo,14,8,1,5,26,20,6,25,Season 61759
5,0,VFL Berlin,14,6,5,3,25,14,11,23,Season 61759
6,0,VFL Stockholm,14,6,4,4,25,21,4,22,Season 61759
7,-1,VFL Ankara,14,5,6,3,17,18,-1,21,Season 61759
8,1,VFL Edinburgh,14,6,2,6,17,24,-7,20,Season 61759
9,0,VFL Brussels,14,5,2,7,13,15,-2,17,Season 61759
10,-1,VFL Vienna,14,5,2,7,13,22,-9,17,Season 61759
11,-1,VFL Rome,14,4,4,6,20,20,0,16,Season 61759
12,1,VFL Lisbon,14,4,4,6,14,16,-2,16,Season 61759
13,-1,VFL Athens,14,3,4,7,15,17,-2,13,Season 61759
14,1,VFL Copenhagen,14,3,3,8,6,19,-13,12,Season 61759
15,-1,VFL Paris,14,2,5,7,10,24,-14,11,Season 61759
16,1,VFL Bern,14,3,2,9,13,28,-15,11,Season 61759
1,0,VFL Amsterdam,15,12,0,3,36,15,21,36,Season 61759
2,-1,VFL London,15,9,3,3,26,13,13,30,Season 61759
3,-1,VFL Oslo,15,9,1,5,27,20,7,28,Season 61759
4,1,VFL Madrid,15,8,3,4,28,16,12,27,Season 61759
5,-1,VFL Ankara,15,6,6,3,20,19,1,24,Season 61759
6,1,VFL Berlin,15,6,5,4,26,16,10,23,Season 61759
7,1,VFL Stockholm,15,6,5,4,25,21,4,23,Season 61759
8,0,VFL Edinburgh,15,7,2,6,19,25,-6,23,Season 61759
9,0,VFL Brussels,15,6,2,7,15,16,-1,20,Season 61759
10,-1,VFL Rome,15,5,4,6,24,22,2,19,Season 61759
11,1,VFL Vienna,15,5,2,8,14,24,-10,17,Season 61759
12,0,VFL Lisbon,15,4,4,7,14,18,-4,16,Season 61759
13,0,VFL Athens,15,3,4,8,17,21,-4,13,Season 61759
14,-1,VFL Bern,15,3,3,9,13,28,-15,12,Season 61759
15,1,VFL Copenhagen,15,3,3,9,7,22,-15,12,Season 61759
16,1,VFL Paris,15,2,5,8,10,25,-15,11,Season 61759
1,0,VFL Amsterdam,16,13,0,3,37,15,22,39,Season 61759
2,0,VFL London,16,10,3,3,27,13,14,33,Season 61759
3,0,VFL Oslo,16,9,1,6,27,21,6,28,Season 61759
4,0,VFL Madrid,16,8,3,5,28,18,10,27,Season 61759
5,-1,VFL Edinburgh,16,8,2,6,21,25,-4,26,Season 61759
6,1,VFL Ankara,16,6,6,4,20,20,0,24,Season 61759
7,1,VFL Berlin,16,6,5,5,27,18,9,23,Season 61759
8,1,VFL Stockholm,16,6,5,5,25,23,2,23,Season 61759
9,0,VFL Brussels,16,7,2,7,17,17,0,23,Season 61759
10,0,VFL Rome,16,6,4,6,26,23,3,22,Season 61759
11,0,VFL Vienna,16,6,2,8,15,24,-9,20,Season 61759
12,0,VFL Lisbon,16,5,4,7,16,18,-2,19,Season 61759
13,0,VFL Athens,16,4,4,8,18,21,-3,16,Season 61759
14,0,VFL Bern,16,3,3,10,13,29,-16,12,Season 61759
15,0,VFL Copenhagen,16,3,3,10,7,23,-16,12,Season 61759
16,0,VFL Paris,16,2,5,9,11,27,-16,11,Season 61759
1,0,VFL Amsterdam,17,14,0,3,39,16,23,42,Season 61759
2,0,VFL London,17,11,3,3,29,13,16,36,Season 61759
3,-1,VFL Madrid,17,9,3,5,31,18,13,30,Season 61759
4,1,VFL Oslo,17,9,2,6,28,22,6,29,Season 61759
5,-1,VFL Berlin,17,7,5,5,32,19,13,26,Season 61759
6,-1,VFL Stockholm,17,7,5,5,27,23,4,26,Season 61759
7,1,VFL Edinburgh,17,8,2,7,21,27,-6,26,Season 61759
8,-1,VFL Brussels,17,7,3,7,18,18,0,24,Season 61759
9,1,VFL Ankara,17,6,6,5,20,22,-2,24,Season 61759
10,0,VFL Rome,17,6,4,7,27,25,2,22,Season 61759
11,0,VFL Vienna,17,6,3,8,16,25,-9,21,Season 61759
12,0,VFL Lisbon,17,5,4,8,17,23,-6,19,Season 61759
13,0,VFL Athens,17,4,4,9,18,22,-4,16,Season 61759
14,-1,VFL Paris,17,3,5,9,12,27,-15,14,Season 61759
15,0,VFL Copenhagen,17,3,4,10,8,24,-16,13,Season 61759
16,1,VFL Bern,17,3,3,11,13,32,-19,12,Season 61759
1,0,VFL Amsterdam,18,14,1,3,40,17,23,43,Season 61759
2,0,VFL London,18,11,4,3,30,14,16,37,Season 61759
3,-1,VFL Oslo,18,10,2,6,29,22,7,32,Season 61759
4,1,VFL Madrid,18,9,4,5,31,18,13,31,Season 61759
5,0,VFL Berlin,18,8,5,5,33,19,14,29,Season 61759
6,0,VFL Stockholm,18,7,6,5,28,24,4,27,Season 61759
7,-1,VFL Brussels,18,8,3,7,20,18,2,27,Season 61759
8,1,VFL Edinburgh,18,8,3,7,21,27,-6,27,Season 61759
9,0,VFL Ankara,18,6,7,5,21,23,-2,25,Season 61759
10,0,VFL Rome,18,6,4,8,27,27,0,22,Season 61759
11,0,VFL Vienna,18,6,4,8,17,26,-9,22,Season 61759
12,0,VFL Lisbon,18,5,4,9,17,24,-7,19,Season 61759
13,0,VFL Athens,18,4,5,9,19,23,-4,17,Season 61759
14,-1,VFL Copenhagen,18,4,4,10,10,25,-15,16,Season 61759
15,1,VFL Paris,18,3,5,10,13,29,-16,14,Season 61759
16,0,VFL Bern,18,3,3,12,13,33,-20,12,Season 61759
1,0,VFL Amsterdam,19,15,1,3,44,17,27,46,Season 61759
2,0,VFL London,19,12,4,3,35,15,20,40,Season 61759
3,0,VFL Oslo,19,11,2,6,32,23,9,35,Season 61759
4,-1,VFL Berlin,19,9,5,5,34,19,15,32,Season 61759
5,1,VFL Madrid,19,9,4,6,31,19,12,31,Season 61759
6,0,VFL Stockholm,19,7,7,5,29,25,4,28,Season 61759
7,-1,VFL Ankara,19,7,7,5,22,23,-1,28,Season 61759
8,1,VFL Brussels,19,8,3,8,20,19,1,27,Season 61759
9,1,VFL Edinburgh,19,8,3,8,21,28,-7,27,Season 61759
10,0,VFL Rome,19,6,5,8,28,28,0,23,Season 61759
11,0,VFL Vienna,19,6,4,9,18,31,-13,22,Season 61759
12,-1,VFL Athens,19,5,5,9,20,23,-3,20,Season 61759
13,1,VFL Lisbon,19,5,5,9,18,25,-7,20,Season 61759
14,0,VFL Copenhagen,19,4,5,10,11,26,-15,17,Season 61759
15,0,VFL Paris,19,3,5,11,13,33,-20,14,Season 61759
16,0,VFL Bern,19,3,3,13,14,36,-22,12,Season 61759
1,0,VFL Amsterdam,20,16,1,3,47,17,30,49,Season 61759
2,0,VFL London,20,12,4,4,35,17,18,40,Season 61759
3,-1,VFL Berlin,20,10,5,5,36,19,17,35,Season 61759
4,1,VFL Oslo,20,11,2,7,33,25,8,35,Season 61759
5,0,VFL Madrid,20,9,4,7,32,23,9,31,Season 61759
6,0,VFL Stockholm,20,8,7,5,31,25,6,31,Season 61759
7,-1,VFL Edinburgh,20,9,3,8,23,29,-6,30,Season 61759
8,1,VFL Ankara,20,7,7,6,22,25,-3,28,Season 61759
9,1,VFL Brussels,20,8,3,9,21,21,0,27,Season 61759
10,0,VFL Rome,20,7,5,8,30,28,2,26,Season 61759
11,0,VFL Vienna,20,7,4,9,22,32,-10,25,Season 61759
12,-1,VFL Lisbon,20,6,5,9,20,25,-5,23,Season 61759
13,1,VFL Athens,20,5,5,10,20,25,-5,20,Season 61759
14,0,VFL Copenhagen,20,4,5,11,11,29,-18,17,Season 61759
15,0,VFL Paris,20,4,5,11,15,34,-19,17,Season 61759
16,0,VFL Bern,20,3,3,14,14,38,-24,12,Season 61759
1,0,VFL Amsterdam,21,16,2,3,47,17,30,50,Season 61759
2,0,VFL London,21,12,5,4,35,17,18,41,Season 61759
3,0,VFL Berlin,21,10,6,5,36,19,17,36,Season 61759
4,0,VFL Oslo,21,11,3,7,34,26,8,36,Season 61759
5,0,VFL Madrid,21,10,4,7,34,23,11,34,Season 61759
6,0,VFL Stockholm,21,8,7,6,31,27,4,31,Season 61759
7,0,VFL Edinburgh,21,9,3,9,24,32,-8,30,Season 61759
8,-1,VFL Rome,21,8,5,8,33,29,4,29,Season 61759
9,1,VFL Ankara,21,7,8,6,23,26,-3,29,Season 61759
10,1,VFL Brussels,21,8,4,9,21,21,0,28,Season 61759
11,-1,VFL Lisbon,21,7,5,9,21,25,-4,26,Season 61759
12,1,VFL Vienna,21,7,5,9,22,32,-10,26,Season 61759
13,0,VFL Athens,21,6,5,10,22,26,-4,23,Season 61759
14,0,VFL Copenhagen,21,4,6,11,11,29,-18,18,Season 61759
15,0,VFL Paris,21,4,5,12,15,35,-20,17,Season 61759
16,0,VFL Bern,21,3,3,15,15,40,-25,12,Season 61759
1,0,VFL Amsterdam,22,16,2,4,48,19,29,50,Season 61759
2,0,VFL London,22,12,5,5,37,20,17,41,Season 61759
3,-1,VFL Madrid,22,11,4,7,37,25,12,37,Season 61759
4,0,VFL Oslo,22,11,4,7,37,29,8,37,Season 61759
5,1,VFL Berlin,22,10,6,6,36,20,16,36,Season 61759
6,0,VFL Stockholm,22,9,7,6,32,27,5,34,Season 61759
7,0,VFL Edinburgh,22,10,3,9,27,33,-6,33,Season 61759
8,0,VFL Rome,22,8,6,8,34,30,4,30,Season 61759
9,0,VFL Ankara,22,7,9,6,24,27,-3,30,Season 61759
10,-1,VFL Lisbon,22,8,5,9,23,26,-3,29,Season 61759
11,1,VFL Brussels,22,8,4,10,21,24,-3,28,Season 61759
12,0,VFL Vienna,22,7,6,9,25,35,-10,27,Season 61759
13,0,VFL Athens,22,6,5,11,23,29,-6,23,Season 61759
14,0,VFL Copenhagen,22,5,6,11,14,29,-15,21,Season 61759
15,0,VFL Paris,22,4,6,12,17,37,-20,18,Season 61759
16,0,VFL Bern,22,3,4,15,17,42,-25,13,Season 61759
1,0,VFL Amsterdam,23,17,2,4,49,19,30,53,Season 61759
2,0,VFL London,23,12,6,5,39,22,17,42,Season 61759
3,0,VFL Madrid,23,12,4,7,38,25,13,40,Season 61759
4,0,VFL Oslo,23,12,4,7,39,29,10,40,Season 61759
5,0,VFL Berlin,23,10,7,6,38,22,16,37,Season 61759
6,0,VFL Stockholm,23,9,7,7,32,29,3,34,Season 61759
7,0,VFL Edinburgh,23,10,4,9,27,33,-6,34,Season 61759
8,0,VFL Rome,23,9,6,8,37,31,6,33,Season 61759
9,-1,VFL Lisbon,23,9,5,9,24,26,-2,32,Season 61759
10,1,VFL Ankara,23,7,10,6,26,29,-3,31,Season 61759
11,0,VFL Brussels,23,8,4,11,21,25,-4,28,Season 61759
12,0,VFL Vienna,23,7,6,10,26,38,-12,27,Season 61759
13,0,VFL Athens,23,6,6,11,25,31,-6,24,Season 61759
14,0,VFL Copenhagen,23,5,6,12,14,30,-16,21,Season 61759
15,0,VFL Paris,23,4,7,12,17,37,-20,19,Season 61759
16,0,VFL Bern,23,3,4,16,17,43,-26,13,Season 61759
1,0,VFL Amsterdam,24,18,2,4,52,21,31,56,Season 61759
2,0,VFL London,24,12,7,5,41,24,17,43,Season 61759
3,0,VFL Madrid,24,13,4,7,41,25,16,43,Season 61759
4,0,VFL Oslo,24,12,5,7,41,31,10,41,Season 61759
5,0,VFL Berlin,24,10,7,7,38,25,13,37,Season 61759
6,-1,VFL Rome,24,10,6,8,38,31,7,36,Season 61759
7,1,VFL Stockholm,24,9,7,8,32,30,2,34,Season 61759
8,-1,VFL Ankara,24,8,10,6,28,29,-1,34,Season 61759
9,1,VFL Edinburgh,24,10,4,10,29,36,-7,34,Season 61759
10,1,VFL Lisbon,24,9,6,9,26,28,-2,33,Season 61759
11,0,VFL Brussels,24,8,5,11,21,25,-4,29,Season 61759
12,0,VFL Vienna,24,7,7,10,27,39,-12,28,Season 61759
13,0,VFL Athens,24,6,7,11,26,32,-6,25,Season 61759
14,0,VFL Copenhagen,24,5,7,12,16,32,-16,22,Season 61759
15,0,VFL Paris,24,4,7,13,17,39,-22,19,Season 61759
16,0,VFL Bern,24,3,5,16,17,43,-26,14,Season 61759
1,0,VFL Amsterdam,25,19,2,4,55,22,33,59,Season 61759
2,0,VFL London,25,13,7,5,43,24,19,46,Season 61759
3,-1,VFL Oslo,25,13,5,7,44,33,11,44,Season 61759
4,1,VFL Madrid,25,13,4,8,43,28,15,43,Season 61759
5,0,VFL Berlin,25,10,8,7,38,25,13,38,Season 61759
6,-1,VFL Stockholm,25,10,7,8,34,31,3,37,Season 61759
7,1,VFL Rome,25,10,6,9,38,33,5,36,Season 61759
8,-1,VFL Lisbon,25,10,6,9,28,28,0,36,Season 61759
9,0,VFL Edinburgh,25,10,5,10,30,37,-7,35,Season 61759
10,1,VFL Ankara,25,8,10,7,29,32,-3,34,Season 61759
11,-1,VFL Vienna,25,8,7,10,29,39,-10,31,Season 61759
12,1,VFL Brussels,25,8,6,11,22,26,-4,30,Season 61759
13,0,VFL Athens,25,6,7,12,27,34,-7,25,Season 61759
14,0,VFL Copenhagen,25,5,8,12,16,32,-16,23,Season 61759
15,0,VFL Paris,25,4,7,14,17,41,-24,19,Season 61759
16,0,VFL Bern,25,3,5,17,17,45,-28,14,Season 61759
1,0,VFL Amsterdam,26,19,2,5,56,24,32,59,Season 61759
2,-1,VFL Oslo,26,14,5,7,46,34,12,47,Season 61759
3,1,VFL London,26,13,7,6,44,26,18,46,Season 61759
4,0,VFL Madrid,26,14,4,8,45,29,16,46,Season 61759
5,-1,VFL Stockholm,26,11,7,8,36,32,4,40,Season 61759
6,-1,VFL Lisbon,26,11,6,9,30,29,1,39,Season 61759
7,1,VFL Berlin,26,10,8,8,39,27,12,38,Season 61759
8,1,VFL Rome,26,10,6,10,39,35,4,36,Season 61759
9,0,VFL Edinburgh,26,10,5,11,31,39,-8,35,Season 61759
10,0,VFL Ankara,26,8,10,8,29,33,-4,34,Season 61759
11,0,VFL Vienna,26,9,7,10,31,40,-9,34,Season 61759
12,0,VFL Brussels,26,9,6,11,23,26,-3,33,Season 61759
13,0,VFL Athens,26,7,7,12,29,35,-6,28,Season 61759
14,0,VFL Copenhagen,26,6,8,12,17,32,-15,26,Season 61759
15,0,VFL Paris,26,4,7,15,18,43,-25,19,Season 61759
16,0,VFL Bern,26,3,5,18,17,46,-29,14,Season 61759
1,0,VFL Amsterdam,27,20,2,5,60,26,34,62,Season 61759
2,-1,VFL Madrid,27,15,4,8,49,29,20,49,Season 61759
3,1,VFL Oslo,27,14,6,7,46,34,12,48,Season 61759
4,1,VFL London,27,13,7,7,44,27,17,46,Season 61759
5,-1,VFL Lisbon,27,12,6,9,33,30,3,42,Season 61759
6,-1,VFL Berlin,27,11,8,8,42,29,13,41,Season 61759
7,1,VFL Stockholm,27,11,7,9,38,36,2,40,Season 61759
8,0,VFL Rome,27,10,6,11,41,38,3,36,Season 61759
9,-1,VFL Brussels,27,10,6,11,25,26,-1,36,Season 61759
10,1,VFL Edinburgh,27,10,5,12,32,41,-9,35,Season 61759
11,1,VFL Ankara,27,8,10,9,30,36,-6,34,Season 61759
12,1,VFL Vienna,27,9,7,11,31,42,-11,34,Season 61759
13,0,VFL Athens,27,7,7,13,29,39,-10,28,Season 61759
14,0,VFL Copenhagen,27,6,9,12,17,32,-15,27,Season 61759
15,0,VFL Paris,27,5,7,15,19,43,-24,22,Season 61759
16,0,VFL Bern,27,4,5,18,19,47,-28,17,Season 61759
1,0,VFL Amsterdam,28,21,2,5,62,27,35,65,Season 61759
