1.4,8.0,4.9,1.75,6.25,3.15,1.4,3.65,19.75,VFL ROME  VFL EDINBURGH,Tue 17:53,0.0,0.0,0.0,0,1.65,2.25,2.6,1.5,4.4,1.22,15,2019-10-15 17:50:21.350674,Tue 17:50,Tue 15
1.4,9.5,4.55,1.9,8.75,2.45,1.45,4.05,11.75,VFL BERLIN  VFL COPENHAGEN,Tue 17:53,0.0,0.0,1.4,2.95,2.25,1.65,4.45,1.22,0.0,0.0,15,2019-10-15 17:50:21.354221,Tue 17:50,Tue 15
3.05,2.25,3.65,3.5,3.25,2.2,2.35,1.95,10.75,VFL ATHENS  VFL LISBON,Tue 17:53,0.0,0.0,1.45,2.80,2.3,1.65,4.6,1.2,0.0,0.0,15,2019-10-15 17:50:21.359152,Tue 17:50,Tue 15
1.85,4.3,3.6,2.4,4.8,2.35,1.7,2.8,10.75,VFL ATHENS  VFL ANKARA,Tue 17:58,0,0,1.35,3.10,2.1,1.75,3.8,1.25,0.0,0.0,16,2019-10-15 17:54:56.351131,Tue 17:54,Tue 15
3.05,2.2,3.8,3.45,2.65,2.6,2.4,1.75,21.0,VFL PARIS  VFL ROME,Tue 17:58,0,0,1.22,4.40,1.65,2.25,2.65,1.5,0.0,0.0,16,2019-10-15 17:54:56.355305,Tue 17:54,Tue 15
2.35,3.3,3.05,3.3,3.8,2.05,2.05,2.35,8.25,VFL VIENNA  VFL BERN,Tue 17:58,0,0,1.5,2.55,2.8,1.45,5.25,1.16,0.0,0.0,16,2019-10-15 17:54:56.358832,Tue 17:54,Tue 15
2.15,2.85,4.35,2.8,3.2,2.65,1.95,2.05,27.0,VFL LONDON  VFL MADRID,Tue 17:58,0,0,0.0,0,1.5,2.6,2.45,1.55,4.1,1.25,16,2019-10-15 17:54:56.362384,Tue 17:54,Tue 15
1.85,4.45,3.45,2.35,4.15,2.6,1.7,2.8,12.5,VFL BERLIN  VFL LISBON,Tue 17:58,0,0,1.4,3.00,2.2,1.7,4.1,1.25,0.0,0.0,16,2019-10-15 17:54:56.365809,Tue 17:54,Tue 15
1.55,6.5,3.95,2.1,7.75,2.25,1.55,3.8,8.5,VFL AMSTERDAM  VFL BRUSSELS,Tue 17:58,0,0,1.45,2.70,2.2,1.7,3.8,1.25,0.0,0.0,16,2019-10-15 17:54:56.371556,Tue 17:54,Tue 15
1.75,3.85,4.6,2.1,4.45,2.9,1.6,2.7,26.0,VFL STOCKHOLM  VFL EDINBURGH,Tue 17:58,0,0,0.0,0,1.6,2.35,2.65,1.5,4.75,1.2,16,2019-10-15 17:54:56.375352,Tue 17:54,Tue 15
1.45,8.25,4.1,1.95,8.5,2.4,1.45,4.35,9.75,VFL OSLO  VFL COPENHAGEN,Tue 17:58,0,0,1.4,2.90,2.35,1.6,4.3,1.22,0.0,0.0,16,2019-10-15 17:54:56.378836,Tue 17:54,Tue 15
