14,1,VFL Rome,2,0,0,2,2,4,-2,0,Season 61579
15,0,VFL Bern,2,0,0,2,3,7,-4,0,Season 61579
16,0,VFL Lisbon,2,0,0,2,0,4,-4,0,Season 61579
1,-1,VFL Oslo,3,3,0,0,8,1,7,9,Season 61579
2,-1,VFL London,3,2,1,0,10,3,7,7,Season 61579
3,-1,VFL Amsterdam,3,2,0,1,7,4,3,6,Season 61579
4,-1,VFL Berlin,3,2,0,1,4,3,1,6,Season 61579
4,-1,VFL Madrid,3,2,0,1,4,3,1,6,Season 61579
6,1,VFL Ankara,3,2,0,1,6,6,0,6,Season 61579
7,1,VFL Brussels,3,1,2,0,4,3,1,5,Season 61579
8,1,VFL Copenhagen,3,1,1,1,1,2,-1,4,Season 61579
9,1,VFL Paris,3,1,1,1,4,6,-2,4,Season 61579
10,-1,VFL Lisbon,3,1,0,2,6,4,2,3,Season 61579
11,-1,VFL Rome,3,1,0,2,4,4,0,3,Season 61579
12,1,VFL Vienna,3,1,0,2,2,5,-3,3,Season 61579
13,1,VFL Edinburgh,3,1,0,2,3,8,-5,3,Season 61579
14,1,VFL Stockholm,3,0,2,1,5,6,-1,2,Season 61579
15,1,VFL Athens,3,0,1,2,1,5,-4,1,Season 61579
16,1,VFL Bern,3,0,0,3,4,10,-6,0,Season 61579
1,0,VFL Oslo,4,3,1,0,9,2,7,10,Season 61579
2,-1,VFL Amsterdam,4,3,0,1,9,4,5,9,Season 61579
3,-1,VFL Madrid,4,3,0,1,7,4,3,9,Season 61579
4,1,VFL London,4,2,2,0,11,4,7,8,Season 61579
5,-1,VFL Copenhagen,4,2,1,1,4,2,2,7,Season 61579
6,1,VFL Berlin,4,2,1,1,5,4,1,7,Season 61579
7,-1,VFL Paris,4,2,1,1,6,7,-1,7,Season 61579
8,-1,VFL Rome,4,2,0,2,7,4,3,6,Season 61579
9,1,VFL Brussels,4,1,3,0,5,4,1,6,Season 61579
10,1,VFL Ankara,4,2,0,2,7,9,-2,6,Season 61579
11,-1,VFL Edinburgh,4,1,1,2,3,8,-5,4,Season 61579
12,1,VFL Lisbon,4,1,0,3,6,7,-1,3,Season 61579
13,1,VFL Vienna,4,1,0,3,2,8,-6,3,Season 61579
14,0,VFL Stockholm,4,0,2,2,5,8,-3,2,Season 61579
15,0,VFL Athens,4,0,1,3,2,7,-5,1,Season 61579
16,0,VFL Bern,4,0,1,3,4,10,-6,1,Season 61579
1,0,VFL Oslo,5,3,1,1,9,3,6,10,Season 61579
2,0,VFL Amsterdam,5,3,1,1,9,4,5,10,Season 61579
3,0,VFL Madrid,5,3,1,1,7,4,3,10,Season 61579
4,-1,VFL Paris,5,3,1,1,8,7,1,10,Season 61579
5,1,VFL London,5,2,3,0,11,4,7,9,Season 61579
6,-1,VFL Rome,5,3,0,2,8,4,4,9,Season 61579
7,1,VFL Copenhagen,5,2,2,1,6,4,2,8,Season 61579
8,-1,VFL Brussels,5,1,4,0,5,4,1,7,Season 61579
9,1,VFL Berlin,5,2,1,2,5,5,0,7,Season 61579
10,-1,VFL Edinburgh,5,2,1,2,5,9,-4,7,Season 61579
11,-1,VFL Lisbon,5,2,0,3,7,7,0,6,Season 61579
12,1,VFL Ankara,5,2,0,3,8,11,-3,6,Season 61579
13,-1,VFL Athens,5,1,1,3,3,7,-4,4,Season 61579
14,1,VFL Vienna,5,1,0,4,2,10,-8,3,Season 61579
15,1,VFL Stockholm,5,0,2,3,5,9,-4,2,Season 61579
16,0,VFL Bern,5,0,2,3,6,12,-6,2,Season 61579
1,0,VFL Oslo,6,4,1,1,14,3,11,13,Season 61579
2,0,VFL Amsterdam,6,4,1,1,11,5,6,13,Season 61579
2,-1,VFL Madrid,6,4,1,1,11,5,6,13,Season 61579
4,0,VFL Paris,6,3,2,1,10,9,1,11,Season 61579
5,-1,VFL Rome,6,3,1,2,10,6,4,10,Season 61579
6,-1,VFL Brussels,6,2,4,0,7,5,2,10,Season 61579
7,1,VFL London,6,2,3,1,12,6,6,9,Season 61579
8,1,VFL Copenhagen,6,2,3,1,6,4,2,9,Season 61579
9,0,VFL Berlin,6,2,2,2,7,7,0,8,Season 61579
10,-1,VFL Lisbon,6,2,1,3,9,9,0,7,Season 61579
11,-1,VFL Ankara,6,2,1,3,8,11,-3,7,Season 61579
12,1,VFL Edinburgh,6,2,1,3,6,13,-7,7,Season 61579
13,-1,VFL Stockholm,6,1,2,3,7,9,-2,5,Season 61579
14,1,VFL Athens,6,1,1,4,4,9,-5,4,Season 61579
15,1,VFL Vienna,6,1,0,5,2,12,-10,3,Season 61579
16,0,VFL Bern,6,0,2,4,6,17,-11,2,Season 61579
1,0,VFL Oslo,7,5,1,1,15,3,12,16,Season 61579
2,0,VFL Madrid,7,5,1,1,14,5,9,16,Season 61579
3,1,VFL Amsterdam,7,4,2,1,13,7,6,14,Season 61579
4,-1,VFL Rome,7,4,1,2,15,6,9,13,Season 61579
5,1,VFL Paris,7,3,3,1,12,11,1,12,Season 61579
6,0,VFL Brussels,7,2,5,0,7,5,2,11,Season 61579
7,0,VFL London,7,2,4,1,14,8,6,10,Season 61579
8,-1,VFL Berlin,7,2,3,2,8,8,0,9,Season 61579
9,1,VFL Copenhagen,7,2,3,2,6,7,-1,9,Season 61579
10,0,VFL Lisbon,7,2,2,3,11,11,0,8,Season 61579
11,-1,VFL Edinburgh,7,2,2,3,8,15,-7,8,Season 61579
12,1,VFL Ankara,7,2,1,4,8,12,-4,7,Season 61579
13,0,VFL Stockholm,7,1,3,3,8,10,-2,6,Season 61579
14,0,VFL Athens,7,1,2,4,6,11,-5,5,Season 61579
15,0,VFL Vienna,7,1,1,5,2,12,-10,4,Season 61579
16,0,VFL Bern,7,0,2,5,6,22,-16,2,Season 61579
1,0,VFL Oslo,8,5,2,1,17,5,12,17,Season 61579
2,0,VFL Madrid,8,5,2,1,16,7,9,17,Season 61579
3,0,VFL Amsterdam,8,5,2,1,15,8,7,17,Season 61579
4,0,VFL Rome,8,5,1,2,21,7,14,16,Season 61579
5,0,VFL Paris,8,4,3,1,15,12,3,15,Season 61579
6,-1,VFL London,8,3,4,1,15,8,7,13,Season 61579
7,1,VFL Brussels,8,2,6,0,7,5,2,12,Season 61579
8,-1,VFL Edinburgh,8,3,2,3,10,16,-6,11,Season 61579
9,1,VFL Berlin,8,2,4,2,8,8,0,10,Season 61579
10,0,VFL Lisbon,8,2,3,3,12,12,0,9,Season 61579
11,1,VFL Copenhagen,8,2,3,3,7,9,-2,9,Season 61579
12,-1,VFL Stockholm,8,1,4,3,9,11,-2,7,Season 61579
13,1,VFL Ankara,8,2,1,5,9,18,-9,7,Season 61579
14,0,VFL Athens,8,1,2,5,6,12,-6,5,Season 61579
15,0,VFL Vienna,8,1,1,6,3,14,-11,4,Season 61579
16,0,VFL Bern,8,0,2,6,7,25,-18,2,Season 61579
1,0,VFL Oslo,9,6,2,1,20,6,14,20,Season 61579
2,0,VFL Madrid,9,5,3,1,17,8,9,18,Season 61579
3,-1,VFL Rome,9,5,2,2,22,8,14,17,Season 61579
4,1,VFL Amsterdam,9,5,2,2,15,11,4,17,Season 61579
5,-1,VFL London,9,4,4,1,16,8,8,16,Season 61579
6,1,VFL Paris,9,4,4,1,17,14,3,16,Season 61579
7,0,VFL Brussels,9,3,6,0,8,5,3,15,Season 61579
8,-1,VFL Berlin,9,3,4,2,11,8,3,13,Season 61579
9,1,VFL Edinburgh,9,3,2,4,11,19,-8,11,Season 61579
10,-1,VFL Stockholm,9,2,4,3,13,13,0,10,Season 61579
11,1,VFL Lisbon,9,2,3,4,12,13,-1,9,Season 61579
12,1,VFL Copenhagen,9,2,3,4,7,10,-3,9,Season 61579
13,-1,VFL Athens,9,2,2,5,8,12,-4,8,Season 61579
14,1,VFL Ankara,9,2,2,5,11,20,-9,8,Season 61579
15,0,VFL Vienna,9,1,1,7,3,16,-13,4,Season 61579
16,0,VFL Bern,9,0,2,7,9,29,-20,2,Season 61579
1,0,VFL Oslo,10,7,2,1,22,6,16,23,Season 61579
2,-1,VFL Rome,10,6,2,2,26,9,17,20,Season 61579
3,-1,VFL London,10,5,4,1,17,8,9,19,Season 61579
4,-1,VFL Paris,10,5,4,1,20,16,4,19,Season 61579
5,1,VFL Madrid,10,5,3,2,19,11,8,18,Season 61579
6,-1,VFL Brussels,10,4,6,0,11,5,6,18,Season 61579
7,1,VFL Amsterdam,10,5,2,3,15,13,2,17,Season 61579
8,0,VFL Berlin,10,3,5,2,12,9,3,14,Season 61579
9,-1,VFL Stockholm,10,3,4,3,15,14,1,13,Season 61579
10,-1,VFL Lisbon,10,3,3,4,14,13,1,12,Season 61579
11,1,VFL Edinburgh,10,3,2,5,12,23,-11,11,Season 61579
12,-1,VFL Athens,10,2,3,5,9,13,-4,9,Season 61579
13,1,VFL Copenhagen,10,2,3,5,7,12,-5,9,Season 61579
14,0,VFL Ankara,10,2,2,6,12,22,-10,8,Season 61579
15,0,VFL Vienna,10,1,1,8,3,17,-14,4,Season 61579
16,0,VFL Bern,10,0,2,8,9,32,-23,2,Season 61579
1,0,VFL Oslo,11,8,2,1,24,7,17,26,Season 61579
2,0,VFL Rome,11,6,3,2,26,9,17,21,Season 61579
3,-1,VFL Madrid,11,6,3,2,21,12,9,21,Season 61579
4,-1,VFL Amsterdam,11,6,2,3,20,14,6,20,Season 61579
5,1,VFL Paris,11,5,5,1,21,17,4,20,Season 61579
6,1,VFL London,11,5,4,2,18,10,8,19,Season 61579
7,1,VFL Brussels,11,4,6,1,12,7,5,18,Season 61579
8,0,VFL Berlin,11,4,5,2,15,10,5,17,Season 61579
9,-1,VFL Lisbon,11,4,3,4,17,13,4,15,Season 61579
10,1,VFL Stockholm,11,3,4,4,16,16,0,13,Season 61579
11,0,VFL Edinburgh,11,3,3,5,13,24,-11,12,Season 61579
12,-1,VFL Ankara,11,3,2,6,14,23,-9,11,Season 61579
13,0,VFL Copenhagen,11,2,4,5,7,12,-5,10,Season 61579
14,1,VFL Athens,11,2,3,6,9,16,-7,9,Season 61579
15,0,VFL Vienna,11,1,1,9,4,20,-16,4,Season 61579
16,0,VFL Bern,11,0,2,9,10,37,-27,2,Season 61579
1,0,VFL Oslo,12,9,2,1,26,8,18,29,Season 61579
2,-1,VFL Madrid,12,7,3,2,23,12,11,24,Season 61579
3,-1,VFL Paris,12,6,5,1,22,17,5,23,Season 61579
4,1,VFL Rome,12,6,3,3,27,11,16,21,Season 61579
5,-1,VFL Berlin,12,5,5,2,17,10,7,20,Season 61579
6,1,VFL Amsterdam,12,6,2,4,20,15,5,20,Season 61579
7,1,VFL London,12,5,4,3,18,12,6,19,Season 61579
8,-1,VFL Lisbon,12,5,3,4,19,14,5,18,Season 61579
9,1,VFL Brussels,12,4,6,2,12,9,3,18,Season 61579
10,-1,VFL Edinburgh,12,4,3,5,14,24,-10,15,Season 61579
11,-1,VFL Ankara,12,4,2,6,15,23,-8,14,Season 61579
12,1,VFL Stockholm,12,3,4,5,16,17,-1,13,Season 61579
13,0,VFL Copenhagen,12,2,4,6,7,13,-6,10,Season 61579
14,0,VFL Athens,12,2,4,6,9,16,-7,10,Season 61579
15,0,VFL Vienna,12,1,1,10,5,22,-17,4,Season 61579
16,0,VFL Bern,12,0,3,9,10,37,-27,3,Season 61579
1,0,VFL Oslo,13,10,2,1,27,8,19,32,Season 61579
2,0,VFL Madrid,13,7,4,2,23,12,11,25,Season 61579
3,0,VFL Paris,13,6,5,2,22,18,4,23,Season 61579
4,0,VFL Rome,13,6,4,3,29,13,16,22,Season 61579
5,0,VFL Berlin,13,5,6,2,18,11,7,21,Season 61579
6,0,VFL Amsterdam,13,6,3,4,20,15,5,21,Season 61579
7,0,VFL London,13,5,5,3,20,14,6,20,Season 61579
8,0,VFL Lisbon,13,5,4,4,20,15,5,19,Season 61579
9,0,VFL Brussels,13,4,6,3,12,10,2,18,Season 61579
10,0,VFL Edinburgh,13,5,3,5,15,24,-9,18,Season 61579
11,0,VFL Ankara,13,4,3,6,17,25,-8,15,Season 61579
12,0,VFL Stockholm,13,3,4,6,17,19,-2,13,Season 61579
13,0,VFL Copenhagen,13,3,4,6,9,14,-5,13,Season 61579
14,0,VFL Athens,13,2,5,6,11,18,-7,11,Season 61579
15,-1,VFL Bern,13,1,3,9,12,37,-25,6,Season 61579
16,1,VFL Vienna,13,1,1,11,5,24,-19,4,Season 61579
1,0,VFL Amsterdam,1,1,0,0,4,0,4,3,Season 61578
2,0,VFL Stockholm,1,1,0,0,3,0,3,3,Season 61578
3,0,VFL Copenhagen,1,1,0,0,2,0,2,3,Season 61578
3,0,VFL Madrid,1,1,0,0,2,0,2,3,Season 61578
5,0,VFL Berlin,1,1,0,0,1,0,1,3,Season 61578
6,0,VFL Ankara,1,0,1,0,1,1,0,1,Season 61578
6,0,VFL Athens,1,0,1,0,1,1,0,1,Season 61578
6,0,VFL Lisbon,1,0,1,0,1,1,0,1,Season 61578
6,0,VFL Brussels,1,0,1,0,1,1,0,1,Season 61578
10,0,VFL Paris,1,0,1,0,0,0,0,1,Season 61578
10,0,VFL Rome,1,0,1,0,0,0,0,1,Season 61578
12,0,VFL Oslo,1,0,0,1,0,1,-1,0,Season 61578
13,0,VFL London,1,0,0,1,0,2,-2,0,Season 61578
13,0,VFL Vienna,1,0,0,1,0,2,-2,0,Season 61578
15,0,VFL Bern,1,0,0,1,0,3,-3,0,Season 61578
16,0,VFL Edinburgh,1,0,0,1,0,4,-4,0,Season 61578
1,-1,VFL Madrid,2,2,0,0,7,2,5,6,Season 61578
2,-1,VFL Berlin,2,2,0,0,2,0,2,6,Season 61578
3,0,VFL Copenhagen,2,1,1,0,3,1,2,4,Season 61578
4,-1,VFL Ankara,2,1,1,0,2,1,1,4,Season 61578
4,-1,VFL Lisbon,2,1,1,0,2,1,1,4,Season 61578
4,-1,VFL Paris,2,1,1,0,2,1,1,4,Season 61578
7,1,VFL Amsterdam,2,1,0,1,5,2,3,3,Season 61578
8,1,VFL Stockholm,2,1,0,1,5,5,0,3,Season 61578
9,-1,VFL Vienna,2,1,0,1,2,2,0,3,Season 61578
10,-1,VFL London,2,1,0,1,2,3,-1,3,Season 61578
11,1,VFL Brussels,2,0,1,1,2,3,-1,1,Season 61578
12,1,VFL Athens,2,0,1,1,1,2,-1,1,Season 61578
12,0,VFL Oslo,2,0,1,1,1,2,-1,1,Season 61578
14,1,VFL Rome,2,0,1,1,0,1,-1,1,Season 61578
15,0,VFL Bern,2,0,0,2,0,5,-5,0,Season 61578
15,-1,VFL Edinburgh,2,0,0,2,0,5,-5,0,Season 61578
1,0,VFL Madrid,3,3,0,0,10,3,7,9,Season 61578
2,-1,VFL Copenhagen,3,2,1,0,5,1,4,7,Season 61578
3,-1,VFL Ankara,3,2,1,0,4,1,3,7,Season 61578
4,1,VFL Berlin,3,2,1,0,4,2,2,7,Season 61578
5,-1,VFL Stockholm,3,2,0,1,6,5,1,6,Season 61578
6,-1,VFL London,3,2,0,1,4,3,1,6,Season 61578
7,0,VFL Amsterdam,3,1,1,1,7,4,3,4,Season 61578
8,1,VFL Lisbon,3,1,1,1,2,3,-1,4,Season 61578
8,1,VFL Paris,3,1,1,1,2,3,-1,4,Season 61578
10,1,VFL Vienna,3,1,0,2,3,5,-2,3,Season 61578
11,-1,VFL Oslo,3,0,2,1,3,4,-1,2,Season 61578
12,-1,VFL Rome,3,0,2,1,2,3,-1,2,Season 61578
13,1,VFL Brussels,3,0,1,2,2,4,-2,1,Season 61578
14,1,VFL Athens,3,0,1,2,1,4,-3,1,Season 61578
15,0,VFL Bern,3,0,1,2,2,7,-5,1,Season 61578
15,0,VFL Edinburgh,3,0,1,2,2,7,-5,1,Season 61578
1,0,VFL Madrid,4,4,0,0,14,4,10,12,Season 61578
2,0,VFL Copenhagen,4,3,1,0,7,1,6,10,Season 61578
3,-1,VFL Berlin,4,3,1,0,6,3,3,10,Season 61578
4,-1,VFL Stockholm,4,3,0,1,7,5,2,9,Season 61578
5,-1,VFL Amsterdam,4,2,1,1,10,5,5,7,Season 61578
6,1,VFL Ankara,4,2,1,1,5,4,1,7,Season 61578
7,-1,VFL Vienna,4,2,0,2,5,5,0,6,Season 61578
8,1,VFL London,4,2,0,2,6,7,-1,6,Season 61578
9,-1,VFL Rome,4,1,2,1,6,5,1,5,Season 61578
10,1,VFL Paris,4,1,1,2,3,5,-2,4,Season 61578
11,1,VFL Lisbon,4,1,1,2,2,4,-2,4,Season 61578
12,-1,VFL Bern,4,1,1,2,3,7,-4,4,Season 61578
13,1,VFL Oslo,4,0,2,2,4,8,-4,2,Season 61578
14,1,VFL Brussels,4,0,1,3,2,6,-4,1,Season 61578
15,1,VFL Athens,4,0,1,3,1,5,-4,1,Season 61578
16,1,VFL Edinburgh,4,0,1,3,2,9,-7,1,Season 61578
1,0,VFL Madrid,5,5,0,0,17,4,13,15,Season 61578
2,-1,VFL Berlin,5,4,1,0,7,3,4,13,Season 61578
3,1,VFL Copenhagen,5,3,2,0,9,3,6,11,Season 61578
4,-1,VFL London,5,3,0,2,8,7,1,9,Season 61578
5,1,VFL Stockholm,5,3,0,2,7,7,0,9,Season 61578
6,-1,VFL Rome,5,2,2,1,8,6,2,8,Season 61578
7,1,VFL Amsterdam,5,2,1,2,10,6,4,7,Season 61578
8,1,VFL Ankara,5,2,1,2,6,6,0,7,Season 61578
9,1,VFL Vienna,5,2,1,2,5,5,0,7,Season 61578
10,-1,VFL Oslo,5,1,2,2,6,8,-2,5,Season 61578
11,1,VFL Paris,5,1,2,2,5,7,-2,5,Season 61578
12,1,VFL Lisbon,5,1,2,2,2,4,-2,5,Season 61578
13,-1,VFL Edinburgh,5,1,1,3,5,9,-4,4,Season 61578
14,1,VFL Bern,5,1,1,3,3,10,-7,4,Season 61578
15,1,VFL Brussels,5,0,1,4,2,8,-6,1,Season 61578
16,1,VFL Athens,5,0,1,4,1,8,-7,1,Season 61578
1,0,VFL Madrid,6,6,0,0,22,4,18,18,Season 61578
2,0,VFL Berlin,6,5,1,0,10,3,7,16,Season 61578
3,0,VFL Copenhagen,6,3,3,0,9,3,6,12,Season 61578
4,0,VFL London,6,4,0,2,10,7,3,12,Season 61578
5,-1,VFL Rome,6,3,2,1,13,6,7,11,Season 61578
6,1,VFL Stockholm,6,3,0,3,7,12,-5,9,Season 61578
7,0,VFL Amsterdam,6,2,2,2,10,6,4,8,Season 61578
8,-1,VFL Oslo,6,2,2,2,7,8,-1,8,Season 61578
9,0,VFL Vienna,6,2,1,3,5,7,-2,7,Season 61578
10,1,VFL Ankara,6,2,1,3,6,9,-3,7,Season 61578
11,-1,VFL Bern,6,2,1,3,6,10,-4,7,Season 61578
12,0,VFL Lisbon,6,1,2,3,2,5,-3,5,Season 61578
13,1,VFL Paris,6,1,2,3,5,10,-5,5,Season 61578
14,-1,VFL Brussels,6,1,1,4,3,8,-5,4,Season 61578
15,1,VFL Edinburgh,6,1,1,4,5,14,-9,4,Season 61578
16,0,VFL Athens,6,0,1,5,1,9,-8,1,Season 61578
1,0,VFL Madrid,7,7,0,0,23,4,19,21,Season 61578
2,0,VFL Berlin,7,6,1,0,12,4,8,19,Season 61578
3,0,VFL Copenhagen,7,4,3,0,11,4,7,15,Season 61578
4,0,VFL London,7,4,0,3,12,11,1,12,Season 61578
5,-1,VFL Stockholm,7,4,0,3,12,13,-1,12,Season 61578
6,1,VFL Rome,7,3,2,2,14,8,6,11,Season 61578
7,0,VFL Amsterdam,7,3,2,2,13,7,6,11,Season 61578
8,0,VFL Oslo,7,3,2,2,11,10,1,11,Season 61578
9,-1,VFL Ankara,7,2,1,4,7,11,-4,7,Season 61578
10,-1,VFL Bern,7,2,1,4,7,13,-6,7,Season 61578
11,1,VFL Vienna,7,2,1,4,6,12,-6,7,Season 61578
12,0,VFL Lisbon,7,1,3,3,2,5,-3,6,Season 61578
13,-1,VFL Brussels,7,1,2,4,3,8,-5,5,Season 61578
14,1,VFL Paris,7,1,2,4,5,11,-6,5,Season 61578
15,0,VFL Edinburgh,7,1,2,4,5,14,-9,5,Season 61578
16,0,VFL Athens,7,0,2,5,1,9,-8,2,Season 61578
1,0,VFL Madrid,8,8,0,0,26,6,20,24,Season 61578
2,0,VFL Berlin,8,7,1,0,13,4,9,22,Season 61578
3,0,VFL Copenhagen,8,4,3,1,11,5,6,15,Season 61578
4,0,VFL London,8,4,1,3,13,12,1,13,Season 61578
5,0,VFL Stockholm,8,4,1,3,13,14,-1,13,Season 61578
6,-1,VFL Oslo,8,3,3,2,12,11,1,12,Season 61578
7,0,VFL Amsterdam,8,3,2,3,15,10,5,11,Season 61578
8,1,VFL Rome,8,3,2,3,15,11,4,11,Season 61578
9,-1,VFL Vienna,8,3,1,4,9,13,-4,10,Season 61578
10,0,VFL Bern,8,3,1,4,9,14,-5,10,Season 61578
11,-1,VFL Lisbon,8,2,3,3,5,5,0,9,Season 61578
12,-1,VFL Paris,8,2,2,4,8,12,-4,8,Season 61578
13,1,VFL Ankara,8,2,1,5,8,13,-5,7,Season 61578
14,1,VFL Brussels,8,1,2,5,4,11,-7,5,Season 61578
15,0,VFL Edinburgh,8,1,2,5,5,17,-12,5,Season 61578
16,0,VFL Athens,8,0,3,5,2,10,-8,3,Season 61578
1,0,VFL Madrid,9,8,0,1,26,7,19,24,Season 61578
2,0,VFL Berlin,9,7,1,1,13,5,8,22,Season 61578
3,0,VFL Copenhagen,9,4,4,1,12,6,6,16,Season 61578
4,0,VFL London,9,5,1,3,16,13,3,16,Season 61578
5,0,VFL Stockholm,9,5,1,3,16,15,1,16,Season 61578
6,0,VFL Oslo,9,4,3,2,16,11,5,15,Season 61578
7,0,VFL Amsterdam,9,4,2,3,17,10,7,14,Season 61578
8,-1,VFL Bern,9,4,1,4,10,14,-4,13,Season 61578
9,1,VFL Rome,9,3,3,3,16,12,4,12,Season 61578
10,-1,VFL Paris,9,3,2,4,10,13,-3,11,Season 61578
11,-1,VFL Ankara,9,3,1,5,9,13,-4,10,Season 61578
12,1,VFL Vienna,9,3,1,5,9,17,-8,10,Season 61578
13,1,VFL Lisbon,9,2,3,4,6,7,-1,9,Season 61578
14,0,VFL Brussels,9,1,2,6,4,13,-9,5,Season 61578
15,0,VFL Edinburgh,9,1,2,6,6,20,-14,5,Season 61578
16,0,VFL Athens,9,0,3,6,3,13,-10,3,Season 61578
1,0,VFL Madrid,10,9,0,1,28,7,21,27,Season 61578
2,0,VFL Berlin,10,7,1,2,13,7,6,22,Season 61578
3,-1,VFL Stockholm,10,6,1,3,17,15,2,19,Season 61578
4,1,VFL Copenhagen,10,4,4,2,12,7,5,16,Season 61578
5,1,VFL London,10,5,1,4,17,15,2,16,Season 61578
6,-1,VFL Bern,10,5,1,4,11,14,-3,16,Season 61578
7,0,VFL Amsterdam,10,4,3,3,18,11,7,15,Season 61578
8,-1,VFL Rome,10,4,3,3,18,13,5,15,Season 61578
9,1,VFL Oslo,10,4,3,3,17,13,4,15,Season 61578
10,0,VFL Paris,10,4,2,4,12,14,-2,14,Season 61578
11,0,VFL Ankara,10,3,2,5,10,14,-4,11,Season 61578
12,0,VFL Vienna,10,3,2,5,10,18,-8,11,Season 61578
13,0,VFL Lisbon,10,2,4,4,7,8,-1,10,Season 61578
14,0,VFL Brussels,10,1,3,6,5,14,-9,6,Season 61578
15,0,VFL Edinburgh,10,1,2,7,6,21,-15,5,Season 61578
16,0,VFL Athens,10,0,4,6,4,14,-10,4,Season 61578
1,0,VFL Madrid,11,10,0,1,29,7,22,30,Season 61578
2,0,VFL Berlin,11,7,1,3,13,8,5,22,Season 61578
3,0,VFL Stockholm,11,6,1,4,19,18,1,19,Season 61578
4,-1,VFL Bern,11,6,1,4,14,15,-1,19,Season 61578
5,-1,VFL Amsterdam,11,5,3,3,20,12,8,18,Season 61578
6,-1,VFL Paris,11,5,2,4,15,16,-1,17,Season 61578
7,1,VFL Copenhagen,11,4,4,3,12,8,4,16,Season 61578
8,1,VFL London,11,5,1,5,18,17,1,16,Season 61578
9,1,VFL Rome,11,4,3,4,19,16,3,15,Season 61578
10,1,VFL Oslo,11,4,3,4,18,15,3,15,Season 61578
11,0,VFL Ankara,11,4,2,5,12,15,-3,14,Season 61578
12,0,VFL Vienna,11,3,2,6,10,19,-9,11,Season 61578
13,0,VFL Lisbon,11,2,4,5,8,10,-2,10,Season 61578
14,0,VFL Brussels,11,2,3,6,6,14,-8,9,Season 61578
15,0,VFL Edinburgh,11,2,2,7,7,21,-14,8,Season 61578
16,0,VFL Athens,11,1,4,6,6,15,-9,7,Season 61578
1,0,VFL Madrid,12,10,1,1,30,8,22,31,Season 61578
2,0,VFL Berlin,12,8,1,3,15,9,6,25,Season 61578
3,-1,VFL Amsterdam,12,6,3,3,23,12,11,21,Season 61578
4,0,VFL Bern,12,6,2,4,15,16,-1,20,Season 61578
5,-1,VFL London,12,6,1,5,20,17,3,19,Season 61578
6,1,VFL Stockholm,12,6,1,5,19,21,-2,19,Season 61578
7,-1,VFL Rome,12,5,3,4,21,17,4,18,Season 61578
8,1,VFL Paris,12,5,3,4,15,16,-1,18,Season 61578
9,-1,VFL Oslo,12,4,4,4,19,16,3,16,Season 61578
10,1,VFL Copenhagen,12,4,4,4,12,9,3,16,Season 61578
11,0,VFL Ankara,12,4,2,6,12,17,-5,14,Season 61578
12,-1,VFL Brussels,12,3,3,6,7,14,-7,12,Season 61578
13,1,VFL Vienna,12,3,3,6,10,19,-9,12,Season 61578
14,1,VFL Lisbon,12,2,4,6,9,12,-3,10,Season 61578
15,0,VFL Edinburgh,12,2,3,7,8,22,-14,9,Season 61578
16,0,VFL Athens,12,1,4,7,7,17,-10,7,Season 61578
1,0,VFL Madrid,13,10,1,2,31,10,21,31,Season 61578
2,0,VFL Berlin,13,9,1,3,17,10,7,28,Season 61578
