25/09/19 09:22,VFL Berlin  -  VFL Madrid,2:00,2:00,1,Season 61579
25/09/19 09:22,VFL Bern  -  VFL London,1:01,1:04,1,Season 61579
25/09/19 09:22,VFL Amsterdam  -  VFL Oslo,0:01,0:01,1,Season 61579
25/09/19 09:22,VFL Stockholm  -  VFL Paris,0:01,1:02,1,Season 61579
25/09/19 09:22,VFL Vienna  -  VFL Edinburgh,2:00,2:00,1,Season 61579
25/09/19 09:22,VFL Lisbon  -  VFL Ankara,0:01,0:03,1,Season 61579
25/09/19 09:22,VFL Brussels  -  VFL Rome,0:00,1:00,1,Season 61579
25/09/19 09:22,VFL Athens  -  VFL Copenhagen,0:00,0:00,1,Season 61579
25/09/19 09:27,VFL Rome  -  VFL Amsterdam,2:02,2:03,2,Season 61579
25/09/19 09:27,VFL Madrid  -  VFL Lisbon,0:00,1:00,2,Season 61579
25/09/19 09:27,VFL Edinburgh  -  VFL Berlin,2:00,3:00,2,Season 61579
25/09/19 09:27,VFL Copenhagen  -  VFL Vienna,1:00,1:00,2,Season 61579
25/09/19 09:27,VFL Ankara  -  VFL Bern,1:01,3:02,2,Season 61579
25/09/19 09:27,VFL Oslo  -  VFL Athens,1:01,3:01,2,Season 61579
25/09/19 09:27,VFL London  -  VFL Stockholm,2:00,2:02,2,Season 61579
25/09/19 09:27,VFL Paris  -  VFL Brussels,1:00,1:01,2,Season 61579
25/09/19 09:31,VFL Berlin  -  VFL Copenhagen,0:00,2:00,3,Season 61579
25/09/19 09:31,VFL Lisbon  -  VFL Edinburgh,3:00,6:00,3,Season 61579
25/09/19 09:31,VFL Vienna  -  VFL Oslo,0:02,0:04,3,Season 61579
25/09/19 09:31,VFL Brussels  -  VFL Stockholm,0:00,2:02,3,Season 61579
25/09/19 09:31,VFL Amsterdam  -  VFL Paris,1:00,4:01,3,Season 61579
25/09/19 09:31,VFL Ankara  -  VFL London,0:01,0:04,3,Season 61579
25/09/19 09:31,VFL Athens  -  VFL Rome,0:01,0:02,3,Season 61579
25/09/19 09:31,VFL Bern  -  VFL Madrid,1:02,1:03,3,Season 61579
25/09/19 09:36,VFL Paris  -  VFL Athens,1:01,2:01,4,Season 61579
25/09/19 09:36,VFL Stockholm  -  VFL Amsterdam,0:02,0:02,4,Season 61579
25/09/19 09:36,VFL Oslo  -  VFL Berlin,1:01,1:01,4,Season 61579
25/09/19 09:36,VFL London  -  VFL Brussels,1:01,1:01,4,Season 61579
25/09/19 09:36,VFL Copenhagen  -  VFL Lisbon,0:00,3:00,4,Season 61579
25/09/19 09:36,VFL Rome  -  VFL Vienna,2:00,3:00,4,Season 61579
25/09/19 09:36,VFL Madrid  -  VFL Ankara,2:01,3:01,4,Season 61579
25/09/19 09:36,VFL Edinburgh  -  VFL Bern,0:00,0:00,4,Season 61579
25/09/19 09:40,VFL Athens  -  VFL Stockholm,1:00,1:00,5,Season 61579
25/09/19 09:40,VFL Ankara  -  VFL Edinburgh,0:01,1:02,5,Season 61579
25/09/19 09:40,VFL Bern  -  VFL Copenhagen,1:02,2:02,5,Season 61579
25/09/19 09:40,VFL Vienna  -  VFL Paris,0:01,0:02,5,Season 61579
25/09/19 09:40,VFL Lisbon  -  VFL Oslo,0:00,1:00,5,Season 61579
25/09/19 09:40,VFL Amsterdam  -  VFL Brussels,0:00,0:00,5,Season 61579
25/09/19 09:40,VFL Berlin  -  VFL Rome,0:01,0:01,5,Season 61579
25/09/19 09:40,VFL Madrid  -  VFL London,0:00,0:00,5,Season 61579
25/09/19 09:45,VFL Copenhagen  -  VFL Ankara,0:00,0:00,6,Season 61579
25/09/19 09:45,VFL Oslo  -  VFL Bern,1:00,5:00,6,Season 61579
25/09/19 09:45,VFL Edinburgh  -  VFL Madrid,1:01,1:04,6,Season 61579
25/09/19 09:45,VFL Paris  -  VFL Berlin,1:01,2:02,6,Season 61579
25/09/19 09:45,VFL Stockholm  -  VFL Vienna,0:00,2:00,6,Season 61579
25/09/19 09:45,VFL Rome  -  VFL Lisbon,1:00,2:02,6,Season 61579
25/09/19 09:45,VFL Brussels  -  VFL Athens,1:00,2:01,6,Season 61579
25/09/19 09:45,VFL London  -  VFL Amsterdam,0:01,1:02,6,Season 61579
25/09/19 09:50,VFL Bern  -  VFL Rome,0:03,0:05,7,Season 61579
25/09/19 09:50,VFL Ankara  -  VFL Oslo,0:00,0:01,7,Season 61579
25/09/19 09:50,VFL Edinburgh  -  VFL London,1:01,2:02,7,Season 61579
25/09/19 09:50,VFL Athens  -  VFL Amsterdam,1:01,2:02,7,Season 61579
25/09/19 09:50,VFL Lisbon  -  VFL Paris,0:00,2:02,7,Season 61579
25/09/19 09:50,VFL Vienna  -  VFL Brussels,0:00,0:00,7,Season 61579
25/09/19 09:50,VFL Madrid  -  VFL Copenhagen,2:00,3:00,7,Season 61579
25/09/19 09:50,VFL Berlin  -  VFL Stockholm,0:00,1:01,7,Season 61579
25/09/19 09:54,VFL Brussels  -  VFL Berlin,0:00,0:00,8,Season 61579
25/09/19 09:54,VFL Rome  -  VFL Ankara,3:01,6:01,8,Season 61579
25/09/19 09:54,VFL London  -  VFL Athens,0:00,1:00,8,Season 61579
25/09/19 09:54,VFL Stockholm  -  VFL Lisbon,0:01,1:01,8,Season 61579
25/09/19 09:54,VFL Oslo  -  VFL Madrid,0:00,2:02,8,Season 61579
25/09/19 09:54,VFL Copenhagen  -  VFL Edinburgh,1:01,1:02,8,Season 61579
25/09/19 09:54,VFL Paris  -  VFL Bern,2:00,3:01,8,Season 61579
25/09/19 09:54,VFL Amsterdam  -  VFL Vienna,1:00,2:01,8,Season 61579
25/09/19 09:59,VFL Madrid  -  VFL Rome,0:01,1:01,9,Season 61579
25/09/19 09:59,VFL Lisbon  -  VFL Brussels,0:00,0:01,9,Season 61579
25/09/19 09:59,VFL Vienna  -  VFL Athens,0:01,0:02,9,Season 61579
25/09/19 09:59,VFL Copenhagen  -  VFL London,0:01,0:01,9,Season 61579
25/09/19 09:59,VFL Berlin  -  VFL Amsterdam,0:00,3:00,9,Season 61579
25/09/19 09:59,VFL Ankara  -  VFL Paris,2:00,2:02,9,Season 61579
25/09/19 09:59,VFL Bern  -  VFL Stockholm,1:03,2:04,9,Season 61579
25/09/19 09:59,VFL Edinburgh  -  VFL Oslo,0:02,1:03,9,Season 61579
25/09/19 10:03,VFL Brussels  -  VFL Bern,2:00,3:00,10,Season 61579
25/09/19 10:03,VFL Paris  -  VFL Madrid,1:01,3:02,10,Season 61579
25/09/19 10:03,VFL Oslo  -  VFL Copenhagen,0:00,2:00,10,Season 61579
25/09/19 10:03,VFL Amsterdam  -  VFL Lisbon,0:02,0:02,10,Season 61579
25/09/19 10:03,VFL Athens  -  VFL Berlin,1:01,1:01,10,Season 61579
25/09/19 10:03,VFL Stockholm  -  VFL Ankara,1:00,2:01,10,Season 61579
25/09/19 10:03,VFL Rome  -  VFL Edinburgh,1:01,4:01,10,Season 61579
25/09/19 10:03,VFL London  -  VFL Vienna,1:00,1:00,10,Season 61579
25/09/19 10:08,VFL Madrid  -  VFL Stockholm,1:01,2:01,11,Season 61579
25/09/19 10:08,VFL Bern  -  VFL Amsterdam,1:03,1:05,11,Season 61579
25/09/19 10:08,VFL Berlin  -  VFL Vienna,1:01,3:01,11,Season 61579
25/09/19 10:08,VFL Lisbon  -  VFL Athens,2:00,3:00,11,Season 61579
25/09/19 10:08,VFL Oslo  -  VFL London,1:01,2:01,11,Season 61579
25/09/19 10:08,VFL Ankara  -  VFL Brussels,1:00,2:01,11,Season 61579
25/09/19 10:08,VFL Copenhagen  -  VFL Rome,0:00,0:00,11,Season 61579
25/09/19 10:08,VFL Edinburgh  -  VFL Paris,1:01,1:01,11,Season 61579
25/09/19 07:01,VFL Oslo  -  VFL Berlin,0:00,0:01,1,Season 61578
25/09/19 07:01,VFL Lisbon  -  VFL Brussels,1:01,1:01,1,Season 61578
25/09/19 07:01,VFL Edinburgh  -  VFL Amsterdam,0:02,0:04,1,Season 61578
25/09/19 07:01,VFL Athens  -  VFL Ankara,1:01,1:01,1,Season 61578
25/09/19 07:01,VFL Vienna  -  VFL Copenhagen,0:01,0:02,1,Season 61578
25/09/19 07:01,VFL London  -  VFL Madrid,0:01,0:02,1,Season 61578
25/09/19 07:01,VFL Stockholm  -  VFL Bern,2:00,3:00,1,Season 61578
25/09/19 07:01,VFL Paris  -  VFL Rome,0:00,0:00,1,Season 61578
25/09/19 07:06,VFL Amsterdam  -  VFL Paris,1:02,1:02,2,Season 61578
25/09/19 07:06,VFL Madrid  -  VFL Stockholm,3:01,5:02,2,Season 61578
25/09/19 07:06,VFL Berlin  -  VFL Athens,1:00,1:00,2,Season 61578
25/09/19 07:06,VFL Copenhagen  -  VFL Oslo,1:00,1:01,2,Season 61578
25/09/19 07:06,VFL Ankara  -  VFL Edinburgh,1:00,1:00,2,Season 61578
25/09/19 07:06,VFL Rome  -  VFL Lisbon,0:00,0:01,2,Season 61578
25/09/19 07:06,VFL Brussels  -  VFL London,0:00,1:02,2,Season 61578
